lat,lng,sv,date
33.175179,-106.041173,False,
33.145969,-106.041391,False,
33.145036,-106.041404,False,
33.106098,-106.048400,True,2024-04
33.106160,-106.051693,True,2024-04
33.106195,-106.053357,True,2024-04
33.106239,-106.055809,True,2024-04
33.106291,-106.058247,True,2024-04
33.106338,-106.060987,True,2024-04
33.107536,-106.062171,False,
33.108723,-106.062158,False,
33.109895,-106.062141,False,
33.107036,-106.053671,False,
33.108853,-106.053640,False,
33.109842,-106.053616,False,
33.113451,-106.053584,False,
33.113797,-106.055848,False,
33.113801,-106.058226,False,
33.110787,-106.053610,False,
33.098615,-106.043016,False,
33.098627,-106.040388,False,
33.098625,-106.039193,True,2024-04
33.091604,-106.041634,True,2024-04
33.091589,-106.040036,True,2024-04
33.091545,-106.037216,True,2024-04
33.091509,-106.034710,False,
33.091476,-106.032818,False,
33.091429,-106.029198,True,2024-04
33.092473,-106.028424,False,
33.093300,-106.028253,False,
33.093802,-106.028150,False,
33.096400,-106.027936,False,
33.097642,-106.027886,False,
33.099937,-106.027875,False,
33.077639,-106.066823,False,
33.079407,-106.066827,False,
32.951956,-106.000532,False,
32.951628,-106.002279,False,
32.951260,-106.004209,False,
32.950943,-106.005940,False,
32.950599,-106.007754,False,
32.950371,-106.008970,True,2021-07
32.950095,-106.010465,True,2021-07
32.949630,-106.012977,False,
32.949414,-106.014094,False,
32.948892,-106.016908,False,
32.948647,-106.018203,False,
32.948303,-106.020029,False,
32.947978,-106.021778,False,
32.947629,-106.023619,False,
32.946575,-106.025039,True,2024-04
32.945657,-106.025754,True,2024-04
32.943805,-106.027181,True,2024-04
32.942880,-106.027889,True,2024-04
32.941992,-106.028571,True,2024-04
32.940221,-106.029936,True,2024-04
32.939542,-106.030623,True,2024-04
32.937972,-106.031339,True,2022-07
32.935934,-106.031358,False,
32.946872,-106.027661,False,
32.946591,-106.029148,False,
32.946222,-106.031064,False,
32.948887,-106.027660,False,
32.949899,-106.027672,False,
32.950851,-106.027679,False,
32.951849,-106.027687,False,
32.952841,-106.027693,False,
32.953844,-106.027698,False,
32.955038,-106.027702,False,
32.956737,-106.027720,False,
32.958323,-106.027729,False,
32.959887,-106.027730,False,
32.960904,-106.027734,False,
32.961936,-106.027734,False,
32.962945,-106.027743,False,
32.963958,-106.027743,False,
32.964980,-106.027746,False,
32.965997,-106.027750,False,
32.967019,-106.027748,False,
32.968382,-106.027747,False,
32.969985,-106.027765,False,
32.971610,-106.027776,False,
32.973180,-106.027790,False,
32.974794,-106.027810,False,
32.976352,-106.027819,False,
32.977910,-106.027831,False,
32.979504,-106.027869,False,
32.981105,-106.027897,False,
32.982693,-106.027930,False,
32.984281,-106.027956,False,
32.985861,-106.027985,False,
32.987450,-106.028018,False,
32.988993,-106.028050,False,
32.990565,-106.028074,False,
32.992155,-106.028100,False,
32.993707,-106.028135,False,
32.995071,-106.027936,False,
32.996434,-106.027740,False,
32.997535,-106.027747,False,
32.999121,-106.027754,False,
33.000713,-106.027763,False,
32.981762,-106.026873,False,
32.981770,-106.025558,False,
32.981813,-106.022451,False,
32.981825,-106.020862,False,
32.981839,-106.018051,False,
32.981848,-106.016698,False,
32.981872,-106.014499,False,
32.981898,-106.011292,False,
32.981917,-106.008186,False,
32.981931,-106.006455,False,
32.981952,-106.004726,False,
32.981984,-106.001243,False,
32.983442,-106.001267,False,
32.984868,-106.001283,False,
32.986223,-106.001293,False,
32.983002,-106.009997,False,
32.951777,-105.993942,False,
32.949491,-105.991400,False,
32.948337,-105.990128,False,
32.946210,-105.987785,False,
32.943905,-105.985237,False,
32.941589,-105.982689,False,
32.932142,-105.996655,True,2024-04
32.932146,-105.994112,True,2024-04
32.932175,-105.991572,True,2024-04
32.932182,-105.990306,True,2024-04
32.911086,-105.980678,False,
32.912856,-105.980700,False,
32.915180,-105.980751,False,
32.916754,-105.980778,False,
32.917592,-105.980792,True,2024-04
32.918319,-105.980802,False,
32.919893,-105.980832,False,
32.921257,-105.980854,False,
32.921256,-105.978492,False,
32.921257,-105.976942,False,
32.921261,-105.974412,False,
32.921554,-105.971998,False,
32.922953,-105.972021,False,
32.924864,-105.972047,False,
32.927461,-105.972091,False,
32.929617,-105.972110,False,
32.930717,-105.972135,False,
32.949045,-105.827536,True,2026-02
32.948249,-105.828409,True,2026-02
32.947704,-105.829730,True,2026-02
32.947336,-105.831744,True,2026-02
32.818720,-105.978274,False,
32.818709,-105.980415,False,
32.818151,-105.982083,True,2024-04
33.032926,-106.029008,False,
32.974811,-106.026191,False,
32.974840,-106.024554,False,
32.974905,-106.021305,False,
32.974928,-106.019664,False,
32.807706,-105.980984,True,2024-04
32.807715,-105.983399,True,2024-04
32.807716,-105.985683,True,2024-04
32.807718,-105.988299,True,2024-04
32.806502,-105.989287,True,2024-04
32.805797,-105.990383,True,2024-04
32.805808,-105.992913,True,2024-04
32.805276,-105.989302,True,2024-04
32.804582,-105.989304,True,2024-04
32.804051,-105.990962,True,2013-06
32.841622,-106.074171,False,
32.843169,-106.072132,False,
32.842714,-106.069426,False,
32.843561,-106.069738,False,
32.829630,-106.082765,False,
32.829630,-106.082141,False,
32.829637,-106.080082,False,
32.830487,-106.073186,False,
32.831875,-106.071384,False,
32.832346,-106.070773,False,
32.979818,-105.903264,False,
32.979391,-105.903970,False,
32.978087,-105.904953,False,
32.977401,-105.905341,False,
32.976146,-105.904597,True,2024-04
32.974019,-105.903923,True,2024-04
32.971476,-105.902243,True,2024-04
32.970181,-105.901056,True,2024-04
32.969275,-105.900214,True,2024-04
32.968154,-105.899193,True,2024-04
32.965820,-105.896717,True,2024-04
32.964802,-105.894580,True,2024-04
32.964242,-105.893311,True,2024-04
32.963097,-105.889887,False,
32.963171,-105.886838,False,
32.983604,-105.892536,False,
32.987496,-105.865003,False,
32.987003,-105.864909,False,
33.009223,-105.847005,False,
33.009227,-105.849147,False,
33.009222,-105.851252,False,
33.009233,-105.854006,False,
33.009225,-105.856598,False,
33.007855,-105.855315,False,
33.006833,-105.856310,False,
33.006228,-105.857439,False,
33.005547,-105.858736,False,
33.004482,-105.861156,True,2024-04
33.003738,-105.861158,False,
33.002892,-105.861175,False,
33.003724,-105.858266,False,
33.004338,-105.855819,True,2024-04
33.004746,-105.854346,True,2024-04
33.005068,-105.853097,True,2024-04
33.005616,-105.850984,False,
33.004409,-105.847615,True,2024-04
33.003724,-105.849338,False,
33.003545,-105.849275,False,
33.001538,-105.849283,False,
33.000870,-105.848095,False,
32.999762,-105.846429,False,
32.998506,-105.846276,False,
33.002886,-105.851294,False,
33.002423,-105.862923,False,
33.002070,-105.864227,False,
33.001454,-105.863700,False,
32.951627,-105.831484,False,
32.950037,-105.833166,False,
32.950156,-105.831248,False,
32.954395,-105.824586,False,
32.954831,-105.823217,False,
32.960488,-105.808917,False,
32.962611,-105.802757,True,2026-02
32.963516,-105.803040,True,2026-02
32.954498,-105.820175,True,2026-02
32.946325,-105.815675,False,
32.947020,-105.814415,False,
32.938925,-105.823742,False,
32.938279,-105.823536,False,
32.936295,-105.821041,False,
32.934250,-105.818363,False,
32.933516,-105.816756,False,
32.932863,-105.819072,False,
32.931731,-105.818045,False,
32.930150,-105.816464,False,
32.929989,-105.818515,False,
32.928420,-105.817672,False,
32.927374,-105.817408,False,
32.926468,-105.817703,False,
32.925506,-105.818033,False,
32.924578,-105.818720,False,
32.923151,-105.819836,False,
32.922389,-105.819774,False,
32.921554,-105.820580,False,
32.920702,-105.817106,False,
32.918466,-105.815091,False,
32.917717,-105.814944,False,
32.916660,-105.813793,False,
32.921414,-105.816548,False,
32.923464,-105.816974,False,
32.924899,-105.820387,False,
32.927187,-105.813835,False,
32.926596,-105.811361,False,
32.925163,-105.812801,False,
32.926487,-105.810102,False,
32.926657,-105.808775,False,
32.926759,-105.808258,False,
32.923832,-105.810194,False,
32.922971,-105.810346,False,
32.921794,-105.810597,False,
32.920037,-105.810875,False,
32.918849,-105.808997,False,
32.918168,-105.807989,False,
32.915859,-105.805423,False,
32.916735,-105.809910,False,
32.915435,-105.810547,False,
32.995931,-105.869063,True,2024-04
32.994963,-105.867122,False,
32.997067,-105.866675,False,
32.997570,-105.865383,False,
32.989497,-105.873231,False,
32.987368,-105.873223,False,
32.987402,-105.871971,False,
32.988873,-105.874129,False,
32.986506,-105.888152,False,
32.985919,-105.887563,False,
32.984098,-105.886284,False,
32.984994,-105.897937,True,2024-04
32.826079,-105.980394,False,
32.817163,-105.982082,True,2024-04
32.816308,-105.982083,True,2024-04
32.814561,-105.982074,True,2024-04
32.813422,-105.982082,True,2024-04
32.813618,-105.983592,True,2024-04
32.814577,-105.980565,True,2024-04
32.803104,-105.991545,False,
32.802249,-105.991534,False,
32.801658,-105.992614,False,
32.808105,-105.978987,True,2015-08
32.666323,-106.001123,True,2025-12
32.667564,-106.000100,True,2024-04
32.670015,-105.999692,True,2024-04
32.671235,-105.999489,True,2024-04
32.673555,-105.999098,True,2024-04
32.674759,-105.998899,True,2024-04
32.677218,-105.998479,True,2024-04
32.678404,-105.998288,True,2024-04
32.680594,-105.997919,True,2024-04
32.681766,-105.997726,True,2024-05
32.683718,-105.997389,True,2024-05
32.685278,-105.997139,True,2024-05
32.687618,-105.996751,True,2024-05
32.688792,-105.996554,True,2024-05
32.689959,-105.996364,True,2024-05
32.692300,-105.995970,True,2024-05
32.694633,-105.995576,True,2024-04
32.695806,-105.995381,True,2024-04
32.696996,-105.995093,True,2024-04
32.699109,-105.994831,True,2024-04
32.639950,-106.004703,True,2024-04
32.638796,-106.004908,True,2024-04
32.637643,-106.005099,True,2024-04
32.636484,-106.005293,True,2024-04
32.634173,-106.005681,True,2024-05
32.633017,-106.005869,True,2024-05
32.631859,-106.006064,True,2024-05
32.630707,-106.006254,True,2024-05
32.628387,-106.006639,True,2024-05
32.627234,-106.006833,True,2024-05
32.625206,-106.007172,True,2024-05
32.623171,-106.007513,True,2024-04
32.622161,-106.007680,True,2024-04
32.621184,-106.007833,True,2024-04
32.618826,-106.008235,True,2024-04
32.617739,-106.008416,True,2024-04
32.616647,-106.008597,True,2024-04
32.614479,-106.008962,True,2024-04
32.613385,-106.009143,True,2024-04
32.611210,-106.009507,True,2024-04
32.609032,-106.009867,True,2024-04
32.607908,-106.010055,True,2024-04
32.606791,-106.010239,True,2024-04
32.604510,-106.010619,True,2024-04
32.603355,-106.010811,True,2024-04
32.601202,-106.011166,True,2024-04
32.598899,-106.011553,True,2024-04
32.596584,-106.011937,True,2024-04
32.595428,-106.012127,True,2024-04
32.593319,-106.012477,True,2024-04
32.592163,-106.012669,True,2024-04
32.591004,-106.012861,True,2024-04
32.588689,-106.013245,True,2024-04
32.587532,-106.013436,True,2024-04
32.586378,-106.013627,True,2024-04
32.585218,-106.013820,True,2024-04
32.583096,-106.014174,True,2024-04
32.581206,-106.014487,True,2024-04
32.579101,-106.014837,True,2024-04
32.577939,-106.015029,True,2024-04
32.575626,-106.015415,True,2024-04
32.574472,-106.015607,True,2024-04
32.573312,-106.015797,True,2024-04
32.571002,-106.016186,True,2024-04
32.569848,-106.016375,True,2024-04
32.567533,-106.016759,True,2024-04
32.565350,-106.017119,True,2024-04
32.563040,-106.017504,True,2024-04
32.560931,-106.017853,True,2024-04
32.559844,-106.018032,True,2024-04
32.558686,-106.018224,True,2024-04
32.557594,-106.018405,True,2024-04
32.555282,-106.018788,True,2024-05
32.554129,-106.018979,True,2024-05
32.553034,-106.019162,True,2024-05
32.725034,-105.990492,True,2024-04
32.724787,-105.987236,False,
32.723763,-105.986260,False,
32.722546,-105.986263,False,
32.721339,-105.986267,False,
32.720127,-105.986273,False,
32.719184,-105.986275,False,
32.724547,-105.984208,True,2024-04
32.724479,-105.983361,False,
32.724408,-105.982513,False,
32.724173,-105.979380,False,
32.723907,-105.976046,False,
32.723796,-105.974660,False,
32.723556,-105.971519,False,
32.723459,-105.969951,False,
32.723183,-105.966806,False,
32.722935,-105.963640,False,
32.722809,-105.962069,False,
32.722562,-105.958909,False,
32.722439,-105.957344,False,
32.722318,-105.955789,False,
32.722202,-105.954210,False,
32.719721,-105.953296,False,
32.718477,-105.952834,False,
32.715968,-105.951905,False,
32.713479,-105.950987,False,
32.712202,-105.950510,False,
32.710105,-105.950514,False,
32.708387,-105.949099,False,
32.708188,-105.946395,False,
32.708195,-105.943710,False,
32.708199,-105.942354,False,
32.709413,-105.941090,False,
32.710641,-105.941087,False,
32.711887,-105.941085,False,
32.708177,-105.939858,False,
32.708153,-105.937385,False,
32.708147,-105.934913,False,
32.708122,-105.932447,False,
32.705865,-105.945270,False,
32.704623,-105.945259,False,
32.703510,-105.945267,False,
32.702297,-105.945262,False,
32.701079,-105.942578,False,
32.701086,-105.939935,False,
32.699972,-105.939799,False,
32.698966,-105.939687,False,
32.701088,-105.938622,False,
32.699920,-105.945258,False,
32.698648,-105.945253,False,
32.697374,-105.945250,False,
32.696179,-105.945246,False,
32.693661,-105.945231,False,
32.693672,-105.943769,False,
32.693679,-105.940855,False,
32.693682,-105.939397,False,
32.694806,-105.938515,False,
32.693690,-105.936586,False,
32.693704,-105.933846,False,
32.693709,-105.931406,False,
32.708169,-105.949692,False,
32.706108,-105.949729,False,
32.712054,-105.952139,False,
32.711750,-105.955452,False,
32.711610,-105.957072,False,
32.711456,-105.958690,False,
32.711198,-105.961485,False,
32.710119,-105.962431,False,
32.708129,-105.962479,False,
32.706959,-105.962482,False,
32.705788,-105.962486,False,
32.704617,-105.962490,False,
32.702275,-105.962503,False,
32.701104,-105.962507,False,
32.699933,-105.962502,False,
32.698762,-105.962506,False,
32.697591,-105.962510,False,
32.696420,-105.962513,False,
32.696413,-105.963908,False,
32.696399,-105.966437,False,
32.696407,-105.968966,False,
32.694065,-105.968968,False,
32.693744,-105.967700,False,
32.692064,-105.966567,False,
32.721948,-105.951043,False,
32.721691,-105.947905,False,
32.721576,-105.946324,False,
32.721330,-105.943187,False,
32.721080,-105.940062,False,
32.720961,-105.938493,False,
32.720713,-105.935359,False,
32.720463,-105.932188,False,
32.720346,-105.930632,False,
32.720104,-105.927550,False,
32.719877,-105.924718,False,
32.720933,-105.923659,False,
32.723231,-105.924146,False,
32.725630,-105.924638,False,
32.726830,-105.924880,False,
32.727507,-105.925020,False,
32.725488,-105.980808,False,
32.726865,-105.980560,False,
32.728741,-105.980281,False,
32.729050,-105.981887,False,
32.731153,-105.981737,False,
32.727430,-105.981902,False,
32.727434,-105.979170,False,
32.721348,-105.981794,False,
32.720144,-105.981795,False,
32.723942,-105.990677,True,2024-04
32.755542,-105.971210,False,
32.753447,-105.969803,False,
32.753434,-105.966879,False,
32.753429,-105.965361,False,
32.754493,-105.972682,True,2024-04
32.754483,-105.974329,False,
32.754461,-105.977630,False,
32.762507,-105.976927,False,
32.763317,-105.976927,False,
32.762788,-105.981368,True,2024-04
32.765226,-105.980960,True,2024-04
32.766354,-105.980771,True,2024-04
32.768486,-105.980416,True,2024-04
32.771444,-105.979912,True,2024-04
32.772450,-105.979734,True,2024-04
32.773479,-105.979569,True,2024-04
32.775513,-105.979224,True,2024-04
32.775520,-105.977117,True,2024-04
32.776724,-105.979017,True,2024-04
32.779157,-105.978612,True,2024-04
32.780091,-105.978456,True,2024-04
32.781617,-105.976939,True,2024-04
32.781616,-105.974949,True,2024-04
32.779152,-105.973452,True,2024-04
32.777161,-105.973448,True,2024-04
32.771423,-105.977552,True,2024-04
32.771429,-105.974925,True,2024-04
32.767513,-105.980001,True,2024-04
32.767509,-105.977719,True,2024-04
32.767500,-105.974696,True,2024-04
32.768631,-105.973422,True,2024-04
32.770898,-105.971867,False,
32.770901,-105.968786,False,
32.770902,-105.967236,False,
32.770905,-105.964119,False,
32.770898,-105.962754,True,2023-06
32.769959,-105.962749,False,
32.772124,-105.973430,True,2024-04
32.774576,-105.973419,True,2024-04
32.774564,-105.971877,True,2023-06
32.774575,-105.968791,True,2023-06
32.774570,-105.967230,True,2023-06
32.765267,-105.973404,True,2024-04
32.763908,-105.973408,True,2023-06
32.763906,-105.970262,True,2023-06
32.763595,-105.967868,True,2023-06
32.763821,-105.966040,True,2023-06
32.741365,-105.987771,True,2024-05
32.740135,-105.987976,True,2024-05
32.737802,-105.988368,True,2024-05
32.735428,-105.988768,True,2024-05
32.799208,-105.956378,False,
32.800614,-105.956385,False,
32.822843,-105.960448,True,2023-06
32.822824,-105.958162,True,2024-04
32.822837,-105.955791,True,2024-04
32.822832,-105.953510,True,2024-04
32.822824,-105.951214,True,2024-04
32.830068,-105.961618,True,2024-04
32.830067,-105.960010,True,2024-04
32.830743,-105.958195,True,2024-04
32.830061,-105.954669,True,2024-04
32.830057,-105.952390,True,2024-04
32.853624,-105.963615,True,2024-04
32.853686,-105.961108,True,2024-04
32.853720,-105.959723,True,2013-06
32.853610,-105.956919,True,2024-04
32.853604,-105.954345,True,2024-04
32.853597,-105.952904,True,2024-04
32.853606,-105.950316,False,
32.853634,-105.947923,False,
32.853608,-105.945361,False,
32.853579,-105.942285,False,
32.853547,-105.939776,False,
32.853527,-105.938206,False,
32.853506,-105.936015,False,
32.853476,-105.933377,False,
32.853448,-105.930398,False,
32.854284,-105.929151,False,
32.855148,-105.927811,False,
32.855983,-105.926509,False,
32.856750,-105.925269,False,
32.858073,-105.925001,False,
32.859346,-105.924742,False,
32.967360,-105.992103,False,
32.967368,-105.989339,False,
32.975663,-105.989938,True,2024-04
33.016438,-106.024650,False,
33.016422,-106.021716,False,
33.016425,-106.020233,False,
33.032937,-106.026172,False,
33.032920,-106.023617,False,
33.033059,-106.021649,False,
33.034031,-106.021578,False,
33.035009,-106.021535,False,
33.035954,-106.021478,False,
33.030847,-106.019251,False,
33.030018,-106.017825,False,
33.029348,-106.016663,False,
33.028195,-106.015970,False,
33.040236,-106.025166,False,
33.038783,-106.023719,False,
33.062193,-106.043752,True,2024-04
33.062186,-106.042032,True,2024-04
33.062178,-106.039229,True,2024-04
33.062174,-106.037833,True,2024-04
33.062172,-106.035128,True,2024-04
33.062176,-106.047479,True,2024-04
33.077779,-106.080004,False,
33.079700,-106.079378,False,
33.080735,-106.078326,False,
33.080786,-106.082499,False,
33.074558,-106.085557,False,
33.073462,-106.085552,False,
33.072356,-106.085578,False,
33.077336,-106.095033,True,2024-04
33.059459,-106.060916,False,
33.059445,-106.059550,False,
33.106010,-106.042098,True,2024-04
33.105986,-106.040645,True,2024-04
33.331301,-106.078437,False,
33.342275,-106.009782,False,
33.341210,-106.009473,False,
33.319416,-106.097841,False,
33.239542,-106.062402,True,2024-04
33.228772,-106.061480,False,
33.183144,-106.150366,False,
33.118012,-106.041559,True,2024-04
33.116925,-106.041387,True,2024-04
33.115824,-106.041226,True,2024-04
33.114733,-106.041054,True,2024-04
33.120198,-106.041324,False,
33.120249,-106.038264,False,
33.120272,-106.036544,False,
33.120335,-106.033083,False,
33.120365,-106.031398,False,
33.120394,-106.029656,False,
33.101226,-106.027864,False,
33.090391,-106.036376,False,
33.075263,-106.057973,False,
33.004998,-106.014927,False,
33.006064,-106.014946,False,
33.003993,-106.012711,True,2024-04
33.004799,-106.010616,False,
33.006117,-106.010601,False,
33.007370,-106.010592,False,
33.008252,-106.010584,False,
33.007364,-106.009395,False,
33.007391,-106.007131,False,
32.968355,-105.997311,True,2024-04
32.967872,-105.998101,True,2024-04
32.968892,-105.999164,False,
32.970996,-105.999155,False,
32.972096,-105.999159,False,
32.972862,-105.999159,False,
32.973926,-105.999168,False,
32.973203,-105.997048,False,
32.966767,-105.999915,True,2024-04
32.965505,-105.998077,False,
32.963539,-105.998081,False,
32.961754,-105.998078,True,2024-04
32.963683,-105.989557,False,
32.963694,-105.986989,False,
32.952626,-106.006659,False,
32.953982,-106.006661,True,2022-07
32.955355,-106.006672,False,
32.956706,-106.006687,False,
32.958090,-106.006677,False,
32.959450,-106.006665,False,
32.960600,-106.006677,True,2024-04
32.962202,-106.006677,True,2024-04
32.962482,-106.006682,True,2024-04
32.961194,-106.009370,True,2024-04
32.960554,-106.010404,True,2024-04
32.959901,-106.011489,True,2024-04
32.959901,-106.013013,False,
32.959907,-106.014495,False,
32.961027,-106.014484,False,
32.962650,-106.014485,False,
32.965327,-106.014451,False,
32.964986,-106.016428,False,
32.966307,-106.014460,False,
32.966622,-106.016024,False,
32.968366,-106.014458,False,
32.970229,-106.014476,True,2024-04
32.970595,-106.014476,True,2024-04
32.971148,-106.016399,False,
32.972052,-106.014501,False,
32.972895,-106.014494,False,
32.972836,-106.015704,False,
32.973599,-106.013414,False,
32.974661,-106.014363,False,
32.976291,-106.014363,False,
32.976288,-106.015402,False,
32.976253,-106.017936,False,
32.978991,-106.017859,False,
32.979123,-106.015428,False,
32.970122,-106.017770,True,2024-04
32.965405,-106.012383,False,
32.966434,-106.012202,False,
32.965414,-106.011013,False,
32.964143,-106.006824,False,
32.964239,-106.004244,True,2024-04
32.964375,-106.004245,True,2024-04
32.966219,-106.004242,False,
32.965984,-106.001301,True,2024-04
32.964138,-106.001283,False,
32.961775,-106.001291,False,
32.934942,-106.032043,False,
32.934541,-106.031987,False,
32.953848,-106.024533,False,
32.954423,-106.023195,False,
32.955615,-106.021928,False,
32.955625,-106.020671,False,
32.974992,-106.016483,False,
32.993927,-106.025577,False,
32.981996,-106.000200,False,
32.982015,-105.998043,False,
32.982216,-105.998072,False,
32.982241,-105.995885,False,
32.839406,-106.073008,False,
32.829638,-106.077700,False,
32.872145,-106.045206,False,
32.986533,-105.894666,True,2024-04
32.988296,-105.893540,False,
32.988298,-105.894697,False,
32.989531,-105.899351,False,
32.990703,-105.900525,False,
32.992408,-105.902209,False,
32.994078,-105.902457,False,
32.994717,-105.902086,False,
32.996405,-105.901028,False,
32.996468,-105.899481,False,
32.996478,-105.896609,False,
32.998146,-105.898615,False,
32.991071,-105.885213,True,2024-04
32.988739,-105.886014,True,2024-04
32.990240,-105.887510,True,2024-04
32.991792,-105.889514,False,
32.990093,-105.864943,False,
32.990692,-105.863608,False,
32.991496,-105.861706,False,
32.992218,-105.861090,False,
32.993473,-105.860021,False,
32.994175,-105.859427,False,
32.994923,-105.858106,False,
32.995230,-105.857594,False,
32.996081,-105.856993,False,
32.997522,-105.857115,False,
32.998320,-105.856123,False,
32.995756,-105.854452,False,
32.996412,-105.853836,False,
32.995776,-105.852894,False,
32.993430,-105.853713,False,
32.989342,-105.851943,True,2024-04
32.990323,-105.851346,False,
32.991909,-105.851302,False,
32.988320,-105.842798,False,
32.989242,-105.842744,True,2024-04
32.990469,-105.842680,False,
32.992693,-105.842824,False,
32.994242,-105.843041,False,
32.994951,-105.842971,False,
32.990490,-105.843009,False,
32.990684,-105.845570,False,
33.005942,-105.842601,True,2024-04
33.016395,-105.847523,False,
33.016677,-105.846011,False,
33.034236,-105.833490,False,
33.035816,-105.832896,False,
33.025695,-105.844168,True,2024-04
33.001021,-105.840299,False,
32.958607,-105.826414,False,
32.946188,-105.836588,False,
32.945477,-105.836597,False,
32.944224,-105.836080,False,
32.943168,-105.836540,False,
32.947711,-105.841345,True,2026-02
32.946170,-105.842800,False,
32.944577,-105.842555,False,
32.943714,-105.841787,True,2024-04
32.943746,-105.841183,True,2024-04
32.945913,-105.846425,False,
32.946634,-105.846300,False,
32.947658,-105.845854,False,
32.952268,-105.843916,True,2024-04
32.952452,-105.842399,False,
32.952572,-105.841462,False,
32.952788,-105.839346,False,
32.953975,-105.838571,False,
32.954530,-105.838554,False,
32.954549,-105.840350,False,
32.954912,-105.843092,False,
32.955747,-105.846843,False,
32.956046,-105.838230,False,
32.956617,-105.837727,False,
32.958878,-105.837942,False,
32.956457,-105.838438,False,
32.952099,-105.846708,False,
32.951699,-105.848596,False,
32.952892,-105.850120,False,
32.954362,-105.850570,False,
32.955897,-105.851162,True,2024-04
32.957735,-105.851780,True,2024-04
32.959075,-105.852249,True,2024-04
32.961768,-105.853396,False,
32.962530,-105.853453,False,
32.962961,-105.856049,False,
32.962279,-105.857905,False,
32.961783,-105.859178,False,
32.961049,-105.861193,True,2024-04
32.960182,-105.863665,False,
32.959628,-105.865103,False,
32.958731,-105.867560,False,
32.957944,-105.869393,False,
32.956777,-105.871683,False,
32.955805,-105.873598,True,2024-04
32.955216,-105.874791,True,2024-04
32.954533,-105.876115,True,2024-04
32.954098,-105.876987,True,2024-04
32.954172,-105.877885,True,2024-04
32.954588,-105.878386,True,2024-04
32.957003,-105.881114,False,
32.958885,-105.848180,False,
32.959732,-105.848333,False,
32.959465,-105.845091,False,
32.959500,-105.843128,False,
32.957371,-105.842246,False,
32.961278,-105.848578,False,
32.958361,-105.780622,False,
32.956353,-105.776949,False,
32.955647,-105.774751,False,
32.953745,-105.773692,False,
32.954064,-105.773107,False,
32.957240,-105.781297,False,
32.956695,-105.781513,False,
32.956277,-105.781752,False,
32.954926,-105.781465,False,
32.954391,-105.781702,False,
32.954454,-105.783573,False,
32.954128,-105.783074,False,
32.956240,-105.779337,False,
32.954276,-105.778868,False,
32.954114,-105.776781,False,
32.957835,-105.777385,False,
32.942096,-105.813333,True,2024-04
32.940471,-105.814076,False,
32.938818,-105.814884,False,
32.938261,-105.815137,False,
32.938020,-105.813001,False,
32.938867,-105.810990,False,
32.936405,-105.813000,False,
32.935792,-105.812973,False,
32.934210,-105.809717,False,
32.937234,-105.816475,False,
32.940841,-105.815422,False,
32.944647,-105.818111,False,
32.943557,-105.822956,False,
32.989844,-105.787348,False,
32.996197,-105.871204,False,
32.995374,-105.874151,False,
32.995346,-105.875264,False,
32.996325,-105.877091,False,
33.003993,-105.866830,False,
33.005571,-105.867539,False,
33.006878,-105.868094,False,
33.007788,-105.867632,True,2024-04
33.009142,-105.867048,True,2024-04
33.009721,-105.865581,True,2024-04
33.010168,-105.864441,True,2024-04
33.010605,-105.863307,True,2024-04
33.011494,-105.862952,True,2024-04
33.012160,-105.861913,True,2024-04
33.013252,-105.861991,False,
33.014641,-105.864542,False,
33.016404,-105.865066,False,
33.016628,-105.864327,False,
33.012842,-105.859846,False,
33.012855,-105.857603,False,
33.013482,-105.854681,False,
33.011961,-105.864089,False,
33.012650,-105.867727,False,
33.005430,-105.865354,False,
32.987610,-105.883958,False,
32.825165,-105.980401,False,
32.824241,-105.980397,False,
32.822400,-105.978234,False,
32.822400,-105.979570,False,
32.820096,-105.980426,False,
32.820174,-105.982310,False,
32.820281,-105.984214,False,
32.820467,-105.987282,False,
32.804043,-105.981257,True,2024-04
32.803371,-105.982856,False,
32.804045,-105.984383,True,2024-04
32.803204,-105.986609,True,2024-04
32.802634,-105.986617,True,2024-04
32.801509,-105.986622,True,2024-04
32.800467,-105.986629,True,2024-04
32.799351,-105.987047,True,2024-04
32.798453,-105.987034,True,2024-04
32.797587,-105.987035,True,2024-04
32.800372,-105.989303,True,2024-04
32.800377,-105.993705,True,2024-04
32.800370,-105.995934,True,2024-04
32.802210,-105.997067,False,
32.798833,-105.994818,False,
32.797526,-105.994833,False,
32.797564,-105.994637,False,
32.799154,-105.991532,False,
32.798153,-105.991529,False,
32.789435,-105.984161,False,
32.789155,-105.985908,False,
32.788903,-105.987476,False,
32.788652,-105.989014,False,
32.788129,-105.992201,False,
32.787847,-105.993944,False,
32.747183,-105.991478,False,
32.746222,-105.991415,False,
32.810086,-105.979248,True,2024-04
32.829736,-105.977159,False,
32.696772,-105.999789,False,
32.717598,-105.996376,False,
32.740580,-105.991304,False,
32.756347,-105.980014,True,2024-04
32.756341,-105.977738,True,2024-04
32.756333,-105.975454,True,2024-04
32.760163,-105.977688,False,
32.759093,-105.973410,True,2024-04
32.741210,-105.984251,True,2024-04
32.740113,-105.984247,True,2024-04
32.738807,-105.984149,True,2024-04
32.737490,-105.984144,True,2024-04
32.736320,-105.984140,True,2024-04
32.736470,-105.983876,True,2024-04
32.734983,-105.984139,True,2024-04
32.733763,-105.984134,True,2024-04
